,city,postal code,city_GIS_1,city_GIS_2,branch_GIS_1,branch_GIS_2,postalcode_GIS_1,postalcode_GIS_2
2501,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2502,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2503,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.288528,50.007111,36.223528,50.182528
2504,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2505,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2506,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2507,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2508,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2509,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2510,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2511,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2512,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2513,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2514,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2515,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2516,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2517,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2518,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2519,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2520,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2521,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2522,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2523,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2524,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2525,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2526,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2527,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2528,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2529,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2530,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2531,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2532,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2533,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2534,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2535,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2536,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2537,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2538,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2539,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,,,36.288528,50.007111
2540,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2541,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
2542,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2543,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2544,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2545,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2546,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2547,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2548,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2549,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2550,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2551,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2552,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2553,مجموعه شهری مهرگان,3417665879,36.252528,50.182917,36.288528,50.007111,,
2554,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2555,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2556,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2557,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2558,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2559,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2560,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2561,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2562,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2563,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2564,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2565,مجموعه شهری مهرگان,3419314998,36.252528,50.182917,36.288528,50.007111,,
2566,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2567,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2568,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2569,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2570,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2571,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2572,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2573,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2574,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2575,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2576,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2577,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2578,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2579,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2580,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2581,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2582,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2583,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2584,مجموعه شهری مهرگان,3431143955,36.252528,50.182917,36.288528,50.007111,,
2585,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2586,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2587,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2588,مجموعه شهری مهرگان,"36.223528, 50.182528",36.252528,50.182917,36.223528,50.182528,36.223528,50.182528
2589,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2590,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2591,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2592,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2593,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2594,مجموعه شهری مهرگان,3491753666,36.252528,50.182917,36.288528,50.007111,,
2595,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2596,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2597,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2598,مجموعه شهری مهرگان,3431197476,36.252528,50.182917,36.288528,50.007111,,
2599,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2600,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2601,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2602,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2603,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
2604,الوند,"36.188500, 50.058972",36.1885,50.058972,36.223528,50.182528,36.1885,50.058972
2605,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2606,اقبالیه,"36.230583, 49.923722",36.230583,49.923722,36.230583,49.923722,36.230583,49.923722
2607,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2608,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2609,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2610,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2611,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2612,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2613,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2614,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2615,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2616,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2617,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2618,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2619,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2620,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2621,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2622,مجموعه شهری مهرگان,"36.223528, 50.182528",36.252528,50.182917,36.288528,50.007111,36.223528,50.182528
2623,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2624,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2625,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2626,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2627,شریفیه,"36.214028, 50.152056",36.214028,50.152056,36.223528,50.182528,36.214028,50.152056
2628,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2629,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2630,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2631,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2632,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2633,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2634,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2635,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2636,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2637,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2638,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2639,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.288528,50.007111,36.252528,50.182917
2640,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2641,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2642,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2643,مجموعه شهری مهرگان,"36.223528, 50.182528",36.252528,50.182917,36.223528,50.182528,36.223528,50.182528
2644,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2645,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2646,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2647,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2648,اقبالیه,"36.230583, 49.923722",36.230583,49.923722,36.230583,49.923722,36.230583,49.923722
2649,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2650,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2651,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2652,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2653,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2654,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
2655,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2656,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2657,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2658,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2659,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2660,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2661,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2662,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2663,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2664,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2665,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2666,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2667,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2668,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2669,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2670,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2671,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2672,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2673,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2674,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2675,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2676,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2677,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2678,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2679,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2680,مجموعه شهری مهرگان,"36.232250, 50.122000",36.252528,50.182917,36.288528,50.007111,36.23225,50.122
2681,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2682,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2683,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2684,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2685,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2686,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2687,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2688,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2689,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2690,مجموعه شهری مهرگان,"36.223528, 50.182528",36.252528,50.182917,36.288528,50.007111,36.223528,50.182528
2691,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2692,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2693,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2694,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2695,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2696,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2697,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2698,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2699,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2700,مجموعه شهری مهرگان,3417615683,36.252528,50.182917,36.288528,50.007111,,
2701,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2702,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2703,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2704,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2705,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2706,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2707,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2708,محمدیه,3491783837,36.223528,50.182528,36.288528,50.007111,,
2709,مجموعه شهری مهرگان,"36.223528, 50.182528",36.252528,50.182917,36.288528,50.007111,36.223528,50.182528
2710,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2711,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2712,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2713,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2714,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2715,مجموعه شهری مهرگان,"36.188500, 50.058972",36.252528,50.182917,36.223528,50.182528,36.1885,50.058972
2716,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2717,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2718,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2719,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2720,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2721,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2722,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2723,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2724,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2725,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2726,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2727,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2728,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2729,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2730,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2731,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2732,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2733,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2734,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2735,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2736,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2737,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2738,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2739,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2740,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2741,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2742,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2743,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2744,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2745,الوند,"36.188500, 50.058972",36.1885,50.058972,36.223528,50.182528,36.1885,50.058972
2746,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2747,مجموعه شهری مهرگان,1573915841,36.252528,50.182917,36.288528,50.007111,,
2748,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2749,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2750,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2751,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2752,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2753,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.288528,50.007111,36.252528,50.182917
2754,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2755,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2756,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2757,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2758,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2759,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2760,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2761,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2762,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2763,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2764,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2765,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2766,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2767,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2768,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2769,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2770,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2771,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2772,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2773,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2774,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2775,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2776,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
2777,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2778,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2779,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
2780,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2781,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2782,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2783,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2784,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2785,مجموعه شهری مهرگان,"36.214028, 50.152056",36.252528,50.182917,36.288528,50.007111,36.214028,50.152056
2786,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2787,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2788,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2789,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2790,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2791,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2792,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2793,قزوین,3411111111,36.288528,50.007111,36.223528,50.182528,,
2794,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.288528,50.007111,36.252528,50.182917
2795,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2796,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2797,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2798,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2799,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
2800,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2801,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2802,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2803,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2804,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2805,مجموعه شهری مهرگان,,36.252528,50.182917,36.223528,50.182528,,
2806,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2807,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
2808,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2809,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2810,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2811,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2812,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2813,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
2814,مجموعه شهری مهرگان,,36.252528,50.182917,36.288528,50.007111,,
